neg,neu,pos,image
0.08314652,0.38708043,0.52977306,../../../images/aadb/images/farm1_380_19903254428_ce1c8a7865_b.jpg
0.14367186,0.39258832,0.4637398,../../../images/aadb/images/farm4_3760_19581707063_411fc9e8e6_b.jpg
0.23498648,0.5661774,0.19883607,../../../images/aadb/images/farm1_377_20109921162_9abce944bb_b.jpg
0.14262873,0.3655565,0.49181482,../../../images/aadb/images/farm1_329_20186252575_79ddb60286_b.jpg
0.18933792,0.38976306,0.420899,../../../images/aadb/images/farm1_303_20084580408_3b9027309e_b.jpg
0.49750602,0.18094978,0.3215443,../../../images/aadb/images/farm1_306_20079266780_e15cfa29d0_b.jpg
0.1774197,0.3740451,0.4485351,../../../images/aadb/images/farm1_343_20005991269_04c83d3d37_b.jpg
0.09393868,0.435195,0.47086632,../../../images/aadb/images/farm1_393_20270521432_cdcaf0f6fe_b.jpg
0.4053739,0.25431427,0.34031188,../../../images/aadb/images/farm1_290_20339414661_68ed81a322_b.jpg
0.08066,0.4906855,0.42865455,../../../images/aadb/images/farm1_257_20145308899_8fecab3706_b.jpg
0.5002013,0.20569792,0.29410076,../../../images/aadb/images/farm1_262_19974619602_f352b74c03_b.jpg
0.23934373,0.54991716,0.2107391,../../../images/aadb/images/farm1_286_20176085962_75c7d0de96_b.jpg
0.18562791,0.24585934,0.56851274,../../../images/aadb/images/farm1_374_20088211688_db3d4e9c2e_b.jpg
0.15862693,0.27955043,0.56182265,../../../images/aadb/images/farm1_331_20160295456_4d32161028_b.jpg
0.13795404,0.33766454,0.52438146,../../../images/aadb/images/farm1_384_20168905551_3f2644a9b9_b.jpg
0.2276244,0.33473554,0.43764007,../../../images/aadb/images/farm1_355_20145666190_42aa843713_b.jpg
0.15065189,0.41660556,0.4327425,../../../images/aadb/images/farm1_265_20088446640_8b482ec6aa_b.jpg
0.08156258,0.225959,0.6924784,../../../images/aadb/images/farm1_390_20183771975_d930506da8_b.jpg
0.22182357,0.73933184,0.03884455,../../../images/aadb/images/farm1_262_20175426302_d85a79d75d_b.jpg
0.2795081,0.4303245,0.29016733,../../../images/aadb/images/farm1_415_19512852113_76daf0e211_b.jpg
0.080459625,0.5293367,0.3902036,../../../images/aadb/images/farm1_333_19966994608_ddcfbd68ac_b.jpg
0.18115827,0.39115614,0.42768553,../../../images/aadb/images/farm1_559_20288394741_ed9034e07f_b.jpg
0.63399214,0.12881923,0.2371886,../../../images/aadb/images/farm1_284_19910128878_9de0648e36_b.jpg
0.735443,0.1720777,0.09247927,../../../images/aadb/images/farm1_546_19894951500_a19ce7092d_b.jpg
0.35848382,0.32354176,0.31797442,../../../images/aadb/images/farm1_268_19457890593_9683dcac05_b.jpg
0.08516746,0.3655547,0.5492778,../../../images/aadb/images/farm1_459_20126431126_0e5284a75e_b.jpg
0.03306656,0.6339132,0.33302018,../../../images/aadb/images/farm1_507_20180585645_faaf3719c3_b.jpg
0.37067008,0.33099726,0.29833266,../../../images/aadb/images/farm1_330_19987511871_12c1fb96b5_b.jpg
0.17163222,0.35681257,0.47155526,../../../images/aadb/images/farm1_371_20160056341_dcd996239d_b.jpg
0.15461415,0.58056784,0.26481804,../../../images/aadb/images/farm1_551_19542178634_a28b694bb3_b.jpg
0.46396327,0.46481597,0.071220785,../../../images/aadb/images/farm1_515_19911839200_aed2397008_b.jpg
0.3281745,0.2055647,0.46626085,../../../images/aadb/images/farm4_3745_20008422870_9fe1b607ac_b.jpg
0.2885028,0.43645826,0.27503893,../../../images/aadb/images/farm1_340_20079599366_09404860f8_b.jpg
0.2549531,0.33669114,0.4083558,../../../images/aadb/images/farm1_336_19484264004_c3b5dd4eae_b.jpg
0.11011151,0.59711313,0.2927754,../../../images/aadb/images/farm1_302_19372128533_281fea7e2e_b.jpg
0.15910262,0.32182893,0.5190684,../../../images/aadb/images/farm1_352_20188180465_5a976e168d_b.jpg
0.08719119,0.2396461,0.67316276,../../../images/aadb/images/farm1_388_20187671205_871dd0eb2e_b.jpg
0.023536947,0.905992,0.07047108,../../../images/aadb/images/farm1_396_19799722028_50ee148942_b.jpg
0.18989608,0.35216197,0.45794195,../../../images/aadb/images/farm1_322_20071113392_6e05f37c1e_b.jpg
0.18496628,0.560793,0.25424075,../../../images/aadb/images/farm1_289_19532950774_54aa089edf_b.jpg
0.7059592,0.27299494,0.02104587,../../../images/aadb/images/farm1_277_20206656421_b1e3f2f84b_b.jpg
0.11133068,0.38074812,0.5079213,../../../images/aadb/images/farm1_452_19569923444_3496eb7988_b.jpg
0.13557856,0.6449189,0.21950255,../../../images/aadb/images/farm1_379_20074350248_d5968ab917_b.jpg
0.11353136,0.40299898,0.4834697,../../../images/aadb/images/farm1_418_19360171504_c2d719d827_b.jpg
0.1897263,0.45590895,0.35436472,../../../images/aadb/images/farm1_292_20207312211_2439362997_b.jpg
0.37610877,0.386407,0.23748422,../../../images/aadb/images/farm1_364_20016052950_d22173e508_b.jpg
0.21764863,0.4115045,0.3708469,../../../images/aadb/images/farm1_277_19979425359_f0211ca11b_b.jpg
0.25735778,0.2781849,0.46445742,../../../images/aadb/images/farm1_419_19706412744_24bee0c9d0_b.jpg
0.30414668,0.43101022,0.26484302,../../../images/aadb/images/farm1_339_20086253882_d50bac6236_b.jpg
0.36830425,0.42809469,0.203601,../../../images/aadb/images/farm1_377_19533066754_5a45600dfc_b.jpg
0.050752178,0.42996842,0.5192794,../../../images/aadb/images/farm1_399_19971092260_7053a35a7d_b.jpg
0.14417842,0.3694159,0.48640576,../../../images/aadb/images/farm1_279_19582617234_4272f2bafc_b.jpg
0.17537525,0.5152673,0.30935746,../../../images/aadb/images/farm1_449_19456397864_d74f909b3b_b.jpg
0.30811572,0.32770553,0.3641787,../../../images/aadb/images/farm1_396_20111865761_0af5a120d9_b.jpg
0.34959105,0.5957647,0.05464414,../../../images/aadb/images/farm1_264_20170485081_e00f7f442f_b.jpg
0.1713582,0.1114956,0.71714616,../../../images/aadb/images/farm1_486_20002923240_770ed2f527_b.jpg
0.03590688,0.677329,0.2867641,../../../images/aadb/images/farm4_3683_20192974221_7b0f05c009_b.jpg
0.15945353,0.4785192,0.36202723,../../../images/aadb/images/farm1_411_20147625392_b9af7bf64e_b.jpg
0.1231875,0.7407532,0.13605937,../../../images/aadb/images/farm1_330_19988832649_ba5a1d5c05_b.jpg
0.405739,0.5420689,0.05219214,../../../images/aadb/images/farm1_371_19705832873_8be4c91468_b.jpg
0.082801,0.3689907,0.5482083,../../../images/aadb/images/farm1_361_19926485388_d1c225bf5b_b.jpg
0.06676117,0.33861625,0.59462255,../../../images/aadb/images/farm1_450_19988427855_4dfb95d330_b.jpg
0.19471884,0.39650282,0.40877828,../../../images/aadb/images/farm1_332_19710092703_307581375f_b.jpg
0.41749397,0.4038054,0.1787006,../../../images/aadb/images/farm1_358_19552188594_ac3e5ddcb2_b.jpg
0.33850852,0.4402458,0.22124566,../../../images/aadb/images/farm4_3739_20267821945_b7014d86b8_b.jpg
0.5304319,0.14760974,0.32195833,../../../images/aadb/images/farm1_315_20204436725_4276fa3844_b.jpg
0.06981113,0.5520231,0.3781658,../../../images/aadb/images/farm1_448_19640864133_073fff089d_b.jpg
0.10876708,0.7327358,0.15849714,../../../images/aadb/images/farm1_331_20202921751_e7376ef0e5_b.jpg
0.21913618,0.23307854,0.5477853,../../../images/aadb/images/farm1_323_20261406715_b27f6464c8_b.jpg
0.18712166,0.42882004,0.3840583,../../../images/aadb/images/farm1_265_19975251408_eb64f15d0c_b.jpg
0.5308475,0.3825881,0.08656434,../../../images/aadb/images/farm1_423_19460358423_ac899734a4_b.jpg
0.28175622,0.3370884,0.38115534,../../../images/aadb/images/farm1_511_19810567668_e61278e0a7_b.jpg
0.22073123,0.39946383,0.37980494,../../../images/aadb/images/farm1_560_20011150378_724ab1045a_b.jpg
0.045214474,0.5735496,0.38123587,../../../images/aadb/images/farm1_296_19544564444_acd117c7fb_b.jpg
0.14114417,0.10422044,0.75463533,../../../images/aadb/images/farm1_382_20022242120_0274c90611_b.jpg
0.2704061,0.2506432,0.47895077,../../../images/aadb/images/farm4_3826_20002905928_541dcc788c_b.jpg
0.18859889,0.19718795,0.61421317,../../../images/aadb/images/farm1_409_20194505182_911d5806b9_b.jpg
0.27558094,0.53828454,0.18613455,../../../images/aadb/images/farm1_319_20184326042_559072e14e_b.jpg
0.15332629,0.37913752,0.46753618,../../../images/aadb/images/farm1_348_19532915394_07c0aaa27a_b.jpg
0.094221205,0.8141269,0.091651924,../../../images/aadb/images/farm1_324_20148090636_774c7baec6_b.jpg
0.33028913,0.43978414,0.2299267,../../../images/aadb/images/farm1_348_19985779509_7054a983b3_b.jpg
0.5303853,0.318337,0.15127775,../../../images/aadb/images/farm1_329_19978514652_20d035497f_b.jpg
0.24782832,0.20818658,0.54398507,../../../images/aadb/images/farm1_270_19956408818_c1bf3e4a90_b.jpg
0.5917746,0.1845817,0.22364368,../../../images/aadb/images/farm1_433_19500747453_186d5a2421_b.jpg
0.341886,0.16833492,0.48977903,../../../images/aadb/images/farm1_256_20108408355_7235405d1d_b.jpg
0.26429865,0.44184494,0.29385653,../../../images/ava/images/817933.jpg
0.3983461,0.19160362,0.41005024,../../../images/ava/images/123510.jpg
0.19844025,0.1896092,0.6119506,../../../images/ava/images/8577.jpg
0.34136158,0.31959724,0.33904117,../../../images/ava/images/829803.jpg
0.0879615,0.43308705,0.47895148,../../../images/ava/images/820679.jpg
0.23118678,0.5141774,0.2546358,../../../images/ava/images/830404.jpg
0.36675772,0.2591288,0.37411347,../../../images/ava/images/786793.jpg
0.22519463,0.25559282,0.5192125,../../../images/ava/images/556732.jpg
0.2853173,0.24595772,0.46872506,../../../images/ava/images/867395.jpg
0.33060756,0.38765022,0.28174227,../../../images/ava/images/348886.jpg
0.6542778,0.083269596,0.26245266,../../../images/ava/images/4311.jpg
0.15178628,0.57636106,0.27185264,../../../images/ava/images/775306.jpg
0.13160223,0.48328936,0.38510844,../../../images/ava/images/820923.jpg
0.13225219,0.51839906,0.34934878,../../../images/ava/images/6358.jpg
0.18606968,0.45906737,0.35486296,../../../images/ava/images/579488.jpg
0.9680122,0.029400734,0.002587109,../../../images/ava/images/13122.jpg
0.43817532,0.2722884,0.28953624,../../../images/ava/images/177393.jpg
0.3931665,0.48678815,0.12004529,../../../images/ava/images/936232.jpg
0.45011154,0.24191266,0.30797574,../../../images/ava/images/685212.jpg
0.029294036,0.49161398,0.47909197,../../../images/ava/images/316563.jpg
0.7186961,0.20391719,0.07738672,../../../images/ava/images/16080.jpg
0.32977477,0.4540966,0.21612865,../../../images/ava/images/750175.jpg
0.18050697,0.40668735,0.41280565,../../../images/ava/images/220992.jpg
0.45645338,0.44678432,0.09676227,../../../images/ava/images/620881.jpg
0.47642156,0.16106364,0.36251476,../../../images/ava/images/59700.jpg
0.34736753,0.29849267,0.35413978,../../../images/ava/images/197602.jpg
0.13157222,0.32025084,0.54817694,../../../images/ava/images/311199.jpg
0.07310905,0.5931141,0.33377692,../../../images/ava/images/620831.jpg
0.13203563,0.4158165,0.4521479,../../../images/ava/images/190590.jpg
0.11316644,0.4533141,0.43351945,../../../images/ava/images/830583.jpg
0.6338334,0.2583456,0.107820965,../../../images/ava/images/761466.jpg
0.142591,0.19339134,0.6640177,../../../images/ava/images/946448.jpg
0.0871588,0.663097,0.24974415,../../../images/ava/images/792513.jpg
0.38711628,0.4598221,0.15306164,../../../images/ava/images/127546.jpg
0.49638674,0.34594607,0.1576672,../../../images/ava/images/671516.jpg
0.412191,0.28101394,0.306795,../../../images/ava/images/920450.jpg
0.30588773,0.22305818,0.47105417,../../../images/ava/images/776337.jpg
0.20438348,0.16786283,0.6277537,../../../images/ava/images/5195.jpg
0.11848592,0.6679182,0.21359591,../../../images/ava/images/9538.jpg
0.3662598,0.16179495,0.47194526,../../../images/ava/images/949475.jpg
0.3054596,0.44306317,0.25147727,../../../images/ava/images/579832.jpg
0.036145337,0.5971401,0.3667146,../../../images/ava/images/387352.jpg
0.2613036,0.41471004,0.32398635,../../../images/ava/images/425847.jpg
0.38077614,0.3232423,0.29598156,../../../images/ava/images/262335.jpg
0.46028987,0.23683484,0.30287522,../../../images/ava/images/909647.jpg
0.36165065,0.39768472,0.24066466,../../../images/ava/images/793134.jpg
0.119401805,0.51705754,0.36354068,../../../images/ava/images/81906.jpg
0.65677184,0.1809485,0.16227959,../../../images/ava/images/533983.jpg
0.2034049,0.13405928,0.66253585,../../../images/ava/images/239531.jpg
0.37245774,0.35724077,0.27030152,../../../images/ava/images/211469.jpg
0.18162636,0.49279222,0.32558137,../../../images/ava/images/326123.jpg
0.10506061,0.6060832,0.28885618,../../../images/ava/images/54542.jpg
0.11708639,0.7623952,0.12051833,../../../images/ava/images/300680.jpg
0.13588254,0.6732618,0.19085564,../../../images/ava/images/334276.jpg
0.41481763,0.3310117,0.25417063,../../../images/ava/images/252554.jpg
0.061526597,0.5577601,0.3807133,../../../images/ava/images/198956.jpg
0.1027314,0.4810931,0.41617548,../../../images/ava/images/727495.jpg
0.0883989,0.52505434,0.38654673,../../../images/ava/images/45312.jpg
0.3112524,0.38480657,0.30394104,../../../images/ava/images/16770.jpg
0.11193735,0.37924388,0.50881875,../../../images/ava/images/380844.jpg
0.47747862,0.4677695,0.054751858,../../../images/ava/images/234504.jpg
0.32104418,0.27594903,0.40300673,../../../images/ava/images/255241.jpg
0.59959036,0.23870674,0.16170289,../../../images/ava/images/883453.jpg
0.13793223,0.44942868,0.41263905,../../../images/ava/images/625519.jpg
0.11872547,0.46601343,0.4152611,../../../images/ava/images/306874.jpg
0.24344358,0.3633145,0.39324194,../../../images/ava/images/638912.jpg
0.21841809,0.6595022,0.122079745,../../../images/ava/images/502062.jpg
0.47348133,0.33180523,0.1947135,../../../images/ava/images/480318.jpg
0.12744063,0.2280634,0.6444959,../../../images/ava/images/327615.jpg
0.41824386,0.3493135,0.23244262,../../../images/ava/images/471362.jpg
0.20257239,0.47787592,0.31955168,../../../images/ava/images/362908.jpg
0.26266927,0.3948683,0.34246236,../../../images/ava/images/778833.jpg
0.20030946,0.36795235,0.43173823,../../../images/ava/images/284836.jpg
0.116248064,0.46857375,0.4151781,../../../images/ava/images/38857.jpg
0.20608473,0.5904985,0.20341669,../../../images/ava/images/604387.jpg
0.29869083,0.2862449,0.41506433,../../../images/ava/images/689702.jpg
0.19425872,0.5219249,0.28381637,../../../images/ava/images/676133.jpg
0.6458421,0.20366722,0.1504906,../../../images/ava/images/29598.jpg
0.028220646,0.7595057,0.21227375,../../../images/ava/images/534049.jpg
0.24609381,0.44896638,0.30493984,../../../images/ava/images/911086.jpg
0.16900359,0.28169498,0.5493014,../../../images/ava/images/143760.jpg
0.061474618,0.79891944,0.13960586,../../../images/ava/images/605727.jpg
0.26931527,0.40587717,0.32480758,../../../images/ava/images/638383.jpg
0.053741787,0.61469126,0.3315669,../../../images/ava/images/865047.jpg
0.16902798,0.53711057,0.29386148,../../../images/ava/images/80598.jpg
0.14726001,0.5333893,0.31935066,../../../images/ava/images/923050.jpg
0.43949428,0.29226947,0.26823625,../../../images/ava/images/598086.jpg
0.05018179,0.25318483,0.6966334,../../../images/ava/images/958117.jpg
0.40031904,0.27232912,0.32735184,../../../images/ava/images/89476.jpg
0.44625443,0.2637521,0.28999344,../../../images/ava/images/166567.jpg
0.018138548,0.6717113,0.31015003,../../../images/ava/images/671335.jpg
0.444305,0.3566694,0.19902569,../../../images/ava/images/816537.jpg
0.06986519,0.7259671,0.2041677,../../../images/ava/images/43085.jpg
0.49002147,0.3000867,0.2098918,../../../images/ava/images/19430.jpg
0.57736635,0.30680025,0.11583349,../../../images/ava/images/885566.jpg
0.11840106,0.5153783,0.3662207,../../../images/ava/images/734876.jpg
0.13397868,0.13438281,0.73163843,../../../images/ava/images/263151.jpg
0.2451895,0.35760295,0.3972076,../../../images/ava/images/852492.jpg
0.29724956,0.6020486,0.100701906,../../../images/ava/images/843468.jpg
0.53418547,0.14652467,0.31928977,../../../images/ava/images/178137.jpg
0.5459372,0.20096292,0.2530998,../../../images/ava/images/683341.jpg
0.6486686,0.24696031,0.10437118,../../../images/ava/images/904583.jpg
0.111400284,0.44864175,0.439958,../../../images/ava/images/740346.jpg
0.10958819,0.4873968,0.40301502,../../../images/ava/images/780373.jpg
0.2806991,0.24499442,0.47430646,../../../images/ava/images/862192.jpg
0.39133453,0.31817713,0.2904884,../../../images/ava/images/306946.jpg
0.12872519,0.44726366,0.4240111,../../../images/ava/images/388808.jpg
0.28192917,0.56904405,0.14902684,../../../images/ava/images/734292.jpg
0.18552047,0.46751356,0.34696594,../../../images/ava/images/755084.jpg
0.20374191,0.5747259,0.22153223,../../../images/ava/images/800305.jpg
0.4484337,0.4181808,0.13338551,../../../images/ava/images/950941.jpg
0.18700159,0.2986756,0.5143228,../../../images/ava/images/506.jpg
0.15554427,0.53862566,0.30583003,../../../images/ava/images/824234.jpg
0.4033739,0.3904214,0.20620471,../../../images/ava/images/38795.jpg
0.20086631,0.37021548,0.42891815,../../../images/ava/images/397947.jpg
0.09059056,0.41243902,0.49697047,../../../images/ava/images/667083.jpg
0.6441613,0.14899203,0.20684673,../../../images/ava/images/902302.jpg
0.16889445,0.54396415,0.28714138,../../../images/ava/images/886084.jpg
0.5067933,0.30432448,0.18888219,../../../images/ava/images/347819.jpg
0.09681829,0.39286813,0.5103136,../../../images/ava/images/746084.jpg
0.18549518,0.10644203,0.70806277,../../../images/ava/images/632095.jpg
0.08442191,0.3584161,0.5571619,../../../images/ava/images/447976.jpg
0.4739875,0.2767929,0.24921957,../../../images/ava/images/1624.jpg
0.2265669,0.34285715,0.43057594,../../../images/ava/images/727153.jpg
0.7096243,0.18716417,0.103211574,../../../images/ava/images/434637.jpg
0.33344117,0.5303869,0.13617194,../../../images/ava/images/301332.jpg
0.6655147,0.19002967,0.14445557,../../../images/ava/images/17427.jpg
0.13770887,0.62734276,0.2349483,../../../images/ava/images/208446.jpg
0.3077091,0.31015772,0.38213313,../../../images/ava/images/298346.jpg
0.30539632,0.42426246,0.27034125,../../../images/ava/images/459853.jpg
0.087273955,0.64000815,0.27271783,../../../images/ava/images/267110.jpg
0.21628027,0.65091807,0.13280159,../../../images/ava/images/92396.jpg
0.066080004,0.72774035,0.20617968,../../../images/ava/images/802121.jpg
0.13499904,0.4890763,0.3759247,../../../images/ava/images/793904.jpg
0.6790219,0.2491343,0.071843766,../../../images/ava/images/265373.jpg
0.58773386,0.20520473,0.2070614,../../../images/ava/images/48758.jpg
0.4161546,0.10293047,0.48091495,../../../images/ava/images/126749.jpg
0.5146126,0.32079002,0.16459733,../../../images/ava/images/852614.jpg
0.09871141,0.3409013,0.56038725,../../../images/ava/images/784883.jpg
0.10358228,0.50775754,0.38866013,../../../images/ava/images/17903.jpg
0.12679248,0.652819,0.22038846,../../../images/ava/images/771524.jpg
0.39035648,0.3617708,0.24787268,../../../images/ava/images/6904.jpg
0.28470322,0.14687768,0.5684191,../../../images/ava/images/42415.jpg
0.059696056,0.45534953,0.48495445,../../../images/ava/images/652045.jpg
0.4815734,0.30852762,0.20989901,../../../images/ava/images/298565.jpg
0.36413115,0.34985107,0.28601778,../../../images/ava/images/120247.jpg
0.33882892,0.3889954,0.27217564,../../../images/ava/images/10003.jpg
0.21232697,0.23396513,0.5537079,../../../images/ava/images/52586.jpg
0.5291265,0.36845684,0.10241664,../../../images/ava/images/26927.jpg
0.39108482,0.22634253,0.38257262,../../../images/ava/images/488310.jpg
0.113371044,0.50916827,0.3774607,../../../images/ava/images/83776.jpg
0.19729751,0.463165,0.33953747,../../../images/ava/images/3295.jpg
0.31378898,0.6077935,0.07841753,../../../images/ava/images/643621.jpg
0.20234369,0.24088879,0.5567675,../../../images/ava/images/749800.jpg
0.16804866,0.6792799,0.15267135,../../../images/ava/images/285660.jpg
0.49240613,0.10917636,0.39841756,../../../images/ava/images/934647.jpg
0.15221642,0.42255014,0.42523342,../../../images/ava/images/952008.jpg
0.52917963,0.26862755,0.2021929,../../../images/ava/images/937889.jpg
0.2740809,0.2744447,0.45147437,../../../images/ava/images/729015.jpg
0.13102753,0.34767163,0.5213008,../../../images/ava/images/920887.jpg
0.29743797,0.41930088,0.28326112,../../../images/ava/images/364370.jpg
0.4387578,0.25794736,0.3032948,../../../images/ava/images/51662.jpg
0.52413195,0.275802,0.200066,../../../images/ava/images/370709.jpg
0.3783785,0.4388363,0.18278523,../../../images/ava/images/880228.jpg
0.8900857,0.029403314,0.08051106,../../../images/ava/images/309716.jpg
0.24238387,0.6595776,0.09803851,../../../images/ava/images/103189.jpg
0.41898385,0.12612386,0.4548923,../../../images/ava/images/9482.jpg
0.2754101,0.2175803,0.50700957,../../../images/ava/images/755941.jpg
0.1417331,0.22832426,0.6299427,../../../images/ava/images/394334.jpg
0.5355443,0.18751281,0.27694288,../../../images/ava/images/342075.jpg
0.29815507,0.43438888,0.267456,../../../images/ava/images/86130.jpg
0.3709882,0.39687872,0.23213312,../../../images/ava/images/71729.jpg
0.22984107,0.23922813,0.53093076,../../../images/ava/images/795726.jpg
0.321833,0.38373685,0.29443014,../../../images/ava/images/375809.jpg
0.3467276,0.5532196,0.10005273,../../../images/ava/images/119481.jpg
0.18514143,0.34579918,0.4690594,../../../images/ava/images/251597.jpg
0.25511882,0.62537116,0.11951005,../../../images/ava/images/335761.jpg
0.008159204,0.77688426,0.21495663,../../../images/ava/images/41981.jpg
0.61749846,0.24711494,0.13538656,../../../images/ava/images/341668.jpg
0.41359955,0.25519162,0.33120874,../../../images/ava/images/570220.jpg
0.074598834,0.86139417,0.06400694,../../../images/ava/images/815990.jpg
0.16418111,0.27381173,0.5620071,../../../images/ava/images/728541.jpg
0.39487293,0.09986959,0.5052575,../../../images/ava/images/148871.jpg
0.16556352,0.5917684,0.24266809,../../../images/ava/images/312526.jpg
0.14818351,0.57969165,0.2721248,../../../images/ava/images/875370.jpg
0.49746448,0.271708,0.23082757,../../../images/ava/images/23394.jpg
0.6002733,0.26844597,0.1312807,../../../images/koniq10k/images/8385411442.jpg
0.2787577,0.32740706,0.39383522,../../../images/koniq10k/images/9625138420.jpg
0.30867782,0.30636173,0.3849605,../../../images/koniq10k/images/2713735764.jpg
0.14983517,0.31891382,0.531251,../../../images/koniq10k/images/11232665444.jpg
0.41758242,0.22674483,0.3556727,../../../images/koniq10k/images/5409637634.jpg
0.19693899,0.25420052,0.5488605,../../../images/koniq10k/images/364777572.jpg
0.071036294,0.120517,0.8084467,../../../images/koniq10k/images/7574036406.jpg
0.19909449,0.577601,0.22330448,../../../images/koniq10k/images/8021464988.jpg
0.23975469,0.5888369,0.17140839,../../../images/koniq10k/images/5464134286.jpg
0.23642345,0.2923267,0.47124988,../../../images/koniq10k/images/4954115704.jpg
0.18583457,0.44591957,0.3682458,../../../images/koniq10k/images/2939787669.jpg
0.14129472,0.35364673,0.5050585,../../../images/koniq10k/images/5468605223.jpg
0.47947118,0.3078523,0.21267655,../../../images/koniq10k/images/6211562802.jpg
0.19848573,0.47909847,0.32241577,../../../images/koniq10k/images/2416231204.jpg
0.62638646,0.24525324,0.12836024,../../../images/koniq10k/images/7141864663.jpg
0.009840967,0.49993408,0.49022493,../../../images/koniq10k/images/8730533258.jpg
0.13788602,0.250299,0.61181504,../../../images/koniq10k/images/2303343292.jpg
0.281278,0.3663272,0.3523948,../../../images/koniq10k/images/4142940823.jpg
0.109020524,0.35975552,0.53122395,../../../images/koniq10k/images/3828155719.jpg
0.42909434,0.33037716,0.24052852,../../../images/koniq10k/images/7318578602.jpg
0.14915907,0.5313425,0.31949836,../../../images/koniq10k/images/10680932454.jpg
0.20424591,0.28563637,0.51011777,../../../images/koniq10k/images/8568761304.jpg
0.4133149,0.41826195,0.16842318,../../../images/koniq10k/images/7152554103.jpg
0.12501115,0.6303391,0.24464975,../../../images/koniq10k/images/7985643395.jpg
0.111490026,0.43462953,0.45388046,../../../images/koniq10k/images/11139580153.jpg
0.18639767,0.4085523,0.40504998,../../../images/koniq10k/images/6739930655.jpg
0.15133424,0.51664984,0.33201596,../../../images/koniq10k/images/4819847439.jpg
0.33277535,0.42195275,0.24527183,../../../images/koniq10k/images/7470410498.jpg
0.18877283,0.4426458,0.36858132,../../../images/koniq10k/images/3107928091.jpg
0.5379348,0.3119743,0.15009093,../../../images/koniq10k/images/8021456503.jpg
0.099715084,0.49824032,0.40204462,../../../images/koniq10k/images/4805501528.jpg
0.36908156,0.31353715,0.31738132,../../../images/koniq10k/images/5007844069.jpg
0.24447325,0.46548367,0.290043,../../../images/koniq10k/images/2344211137.jpg
0.35455784,0.08204581,0.5633964,../../../images/koniq10k/images/145517507.jpg
0.0009942724,0.8366328,0.16237302,../../../images/koniq10k/images/8539498079.jpg
0.29701525,0.3274471,0.37553763,../../../images/koniq10k/images/6201268474.jpg
0.22989233,0.22120565,0.548902,../../../images/koniq10k/images/8142580716.jpg
0.5654389,0.37259805,0.061963018,../../../images/koniq10k/images/9510794857.jpg
0.35268787,0.048101343,0.5992108,../../../images/koniq10k/images/5456373866.jpg
0.22229914,0.5106765,0.26702437,../../../images/koniq10k/images/8457028188.jpg
0.7008958,0.14452271,0.15458153,../../../images/koniq10k/images/7903635044.jpg
0.23485886,0.36039305,0.40474808,../../../images/koniq10k/images/2848415190.jpg
0.13935153,0.78358537,0.07706316,../../../images/koniq10k/images/6993179262.jpg
0.110786244,0.5346425,0.35457122,../../../images/koniq10k/images/2649625286.jpg
0.17756452,0.29979038,0.52264506,../../../images/koniq10k/images/5646738672.jpg
0.09955343,0.45342296,0.44702357,../../../images/koniq10k/images/7238585598.jpg
0.24778761,0.3166795,0.43553284,../../../images/koniq10k/images/9251039345.jpg
0.05005839,0.3423849,0.6075567,../../../images/koniq10k/images/11546100824.jpg
0.11232632,0.39141643,0.49625728,../../../images/koniq10k/images/4626914740.jpg
0.14709094,0.677555,0.17535405,../../../images/koniq10k/images/3826205454.jpg
0.11742135,0.3132458,0.56933284,../../../images/koniq10k/images/7543713322.jpg
0.16161807,0.31624767,0.5221343,../../../images/koniq10k/images/8627391076.jpg
0.14701146,0.41851774,0.43447083,../../../images/koniq10k/images/6452060589.jpg
0.5325198,0.2890389,0.1784413,../../../images/koniq10k/images/7955776040.jpg
0.32092083,0.3880153,0.29106396,../../../images/koniq10k/images/6820819077.jpg
0.22160296,0.4291197,0.34927732,../../../images/koniq10k/images/11341117543.jpg
0.38451865,0.409198,0.20628338,../../../images/koniq10k/images/4405802084.jpg
0.0964519,0.69751763,0.20603043,../../../images/koniq10k/images/2125600207.jpg
0.5584697,0.22463948,0.21689086,../../../images/koniq10k/images/11270280904.jpg
0.285891,0.57051265,0.14359637,../../../images/koniq10k/images/4603364479.jpg
0.4171963,0.36114874,0.22165498,../../../images/koniq10k/images/9654462771.jpg
0.13946202,0.622648,0.23788993,../../../images/koniq10k/images/16057476.jpg
0.5423604,0.28348535,0.17415419,../../../images/koniq10k/images/4540896523.jpg
0.14627734,0.49905705,0.3546656,../../../images/koniq10k/images/5561556380.jpg
0.18438172,0.24127425,0.57434404,../../../images/koniq10k/images/4610304834.jpg
0.5146661,0.24896981,0.23636422,../../../images/koniq10k/images/2475938786.jpg
0.4603745,0.3003968,0.23922874,../../../images/koniq10k/images/5848411050.jpg
0.10851724,0.33614627,0.5553364,../../../images/koniq10k/images/7272392080.jpg
0.3781461,0.43932354,0.18253034,../../../images/koniq10k/images/6072006649.jpg
0.4800449,0.41565832,0.10429677,../../../images/koniq10k/images/3099787122.jpg
0.41887835,0.29840133,0.28272027,../../../images/koniq10k/images/6326442580.jpg
0.123965,0.6184683,0.25756672,../../../images/koniq10k/images/5612537234.jpg
0.32770947,0.54578894,0.12650153,../../../images/koniq10k/images/4113685341.jpg
